Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (lbf·in),Thrust (lbf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),Vibration (g),App message,
0.36693500000005586,1000,,,,-0.0625,0.046875,-0.998046875,,,24.266475498807807,0.10922510690126248,0,0,2.6505083804741494,,0,,,0.0625,,
0.3907700000000186,1000,,,,-0.0625,0.046875,-0.99609375,,,24.266409109785698,0.10613471651850791,0,0,2.575508451789243,,0,,,0.0625,,
0.4157949999999255,1000,,,,-0.0625,0.052734375,-0.99609375,,-1.1315241851700366,24.265867227536038,0.10647820396458846,0,0,2.583785960031205,,0,,0,0.0625,,
0.44103000000002796,1000,,,,-0.0625,0.046875,-0.99609375,,,24.265919933308176,0.10550050868749924,0,0,2.5600668967341402,,0,,,0.0625,,
0.4635249999999069,1000,,,,-0.0625,0.046875,-0.986328125,,,24.265784452005178,0.1062769574524442,0,0,2.578893741755936,,0,,,0.064453125,,
0.49347500000009314,1000,,,,-0.0625,0.048828125,-0.994140625,-1.4308986718759302,,24.265206397531696,0.11016045184291448,0,0,2.6730661008136707,0,0,0,0,0.064453125,,
0.516030000000028,1000,,,,-0.0625,0.046875,-1.009765625,,,24.265190674848814,0.11281766006329533,0,0,2.7375420329261373,,0,,,0.0625,,
0.5380849999999627,1000,,,,-0.0625,0.048828125,-0.978515625,,,24.265094225405484,0.11638299865415927,0,0,2.8240444285784143,,0,,,0.0625,,
0.5604300000001676,1000,,,,-0.0625,0.05078125,-1.0078125,,-1.1299860459754123,24.265398736926667,0.11915389910646804,0,0,2.891316872877977,,0,,0,0.0625,,
0.5822800000000279,1000,,,,-0.0625,0.046875,-0.994140625,,,24.265390583307386,0.11704882170519679,0,0,2.840235375992507,,0,,,0.0625,,
0.6032299999999814,1000,,,,-0.0625,0.046875,-1.009765625,,,24.26550095261774,0.11179748871055949,0,0,2.7128220688063522,,0,,,0.0625,,
0.6253049999999348,1000,,,,-0.0625,0.046875,-0.9921875,,,24.26496678600064,0.10915046918204874,0,0,2.648532509378799,,0,,,0.0625,,
0.6490150000001303,1000,,,,-0.0625,0.048828125,-0.994140625,-1.4308226641451445,,24.264610576890195,0.1062631402778712,0,0,2.5784337175200003,0,0,0,0,0.0625,,
0.6712799999997952,1000,,,,-0.0625,0.048828125,-0.99609375,,,24.264709198867823,0.10499282304409055,0,0,2.5476203191330455,,0,,,0.0625,,
0.6945700000000652,1000,,,,-0.0625,0.048828125,-0.994140625,,,24.26503676435518,0.10882290507697838,0,0,2.6405917924968145,,0,,,0.0625,,
0.7169199999999255,1000,,,,-0.0625,0.05078125,-0.998046875,,-1.1293016064720316,24.2649666514798,0.10906586321719222,0,0,2.6464795337800266,,0,,0,0.0625,,
0.7394000000001397,1000,,,,-0.0625,0.046875,-0.9921875,,,24.265103076342108,0.11120699768316723,0,0,2.698449261592591,,0,,,0.0625,,
0.7677250000000931,1000,,,,-0.0625,0.048828125,-0.994140625,,,24.265501697837326,0.10865341013231145,0,0,2.6365295080414186,,0,,,0.0625,,
0.7910900000000838,1000,,,,-0.0625,0.046875,-1.009765625,-1.431311479839541,,24.26573347492885,0.11017138802453133,0,0,2.6733895383662456,0,0,0,0,0.0625,,
0.8168649999999907,1000,,,,-0.0625,0.046875,-0.99609375,,,24.265866054059522,0.10870725352209078,0,0,2.637875653071745,,0,,,0.0625,,
0.839285000000149,1000,,,,-0.0625,0.046875,-1.009765625,,,24.266052386304892,0.11116061648839873,0,0,2.697429343001431,,0,,,0.0625,,
0.8659000000001397,1000,,,,-0.0625,0.046875,-1.009765625,,-1.1326725658249164,24.266429244851594,0.11383930033965248,0,0,2.762473326975587,,0,,0,0.0625,,
0.8930500000000465,1000,,,,-0.0625,0.048828125,-0.984375,,,24.26674172562576,0.11659715632748348,0,0,2.8294330785414528,,0,,,0.0625,,
