Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (lbf·in),Thrust (lbf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),Vibration (g),App message,
22.151819999999947,1339,,,,-0.048828125,0.21484375,-0.95703125,,,24.65909616350615,1.5583522115242878,0,0,38.42755704058989,,0,,,0.53515625,,
22.173929999999935,1339,,,,-0.111328125,-0.00390625,-1.015625,,,24.658636854571576,1.5580413848477928,0,0,38.41917671335552,,0,,,0.54296875,,
22.198310000000056,1339,,,,-0.109375,-0.015625,-0.97265625,,,24.65834046650133,1.560919721978996,0,0,38.489689945434684,,0,,,0.544921875,,
22.22367499999993,1339,,,,-0.01171875,-0.04296875,-1.13671875,-1.4241544128551615,,24.658985660541838,1.5546847299833153,0,0,38.33694846332193,0,0,0,0,0.55078125,,
22.252639999999897,1339,,,,-0.046875,0.220703125,-1.05859375,,,24.65918888968379,1.5515096121929444,0,0,38.25896859122586,,0,,,0.548828125,,
22.281219999999973,1339,,,,-0.103515625,0.16796875,-0.880859375,,,24.66041273494242,1.5524458025046979,0,0,38.283954238394756,,0,,,0.544921875,,
22.31,1339,,,,-0.03125,-0.080078125,-0.888671875,,-0.6748094382635921,24.660212570548744,1.5493711803206578,0,0,38.20782265738943,,0,,0,0.544921875,,
22.339319999999947,1339,,,,0,-0.259765625,-1.02734375,,,24.66091360847739,1.5461601448737743,0,0,38.129721757603036,,0,,,0.546875,,
22.375050000000048,1339,,,,-0.041015625,0.05859375,-1.068359375,-1.4293464713131732,,24.660811305006938,1.5456499815261353,0,0,38.116982538003484,0,0,0,0,0.546875,,
22.40796499999997,1339,,,,0.0078125,0.26953125,-1.046875,,,24.660925161761828,1.546091219670726,0,0,38.128039861556836,,0,,,0.548828125,,
22.43944000000006,1339,,,,-0.14453125,0.1328125,-0.94921875,,-0.675165374218797,24.66142949388254,1.5541710680174143,0,0,38.32808021534359,,0,,0,0.548828125,,
22.463554999999936,1339,,,,0.08203125,-0.015625,-1.03515625,,,24.661416165733804,1.54966918327375,0,0,38.21703664792676,,0,,,0.548828125,,
22.494939999999943,1339,,,,-0.19921875,0.21875,-0.99609375,,,24.661322595018518,1.546662841740289,0,0,38.14275128588534,,0,,,0.5546875,,
22.521869999999996,1339,,,,-0.01953125,0.201171875,-0.9375,-1.424784956545119,,24.660894609358404,1.5389763367708422,0,0,37.95253324740221,0,0,0,0,0.556640625,,
22.544054999999936,1339,,,,-0.0234375,-0.169921875,-1.029296875,,,24.66044795573976,1.532879714568381,0,0,37.801500423522775,,0,,,0.556640625,,
22.574405000000027,1339,,,,0.1875,0.095703125,-0.81640625,,,24.6605342296542,1.5306535591626709,0,0,37.74673448947308,,0,,,0.5625,,
22.602655000000027,1339,,,,-0.0625,-0.25390625,-1.0859375,,-0.6753528798584866,24.65907479357105,1.5438466469761107,0,0,38.0698299375878,,0,,0,0.55859375,,
22.626755000000006,1339,,,,-0.166015625,0.18359375,-1.236328125,,,24.658794099098344,1.5398699600580597,0,0,37.97133628445848,,0,,,0.55859375,,
22.660849999999975,1339,,,,0,-0.1875,-0.927734375,,,24.658340953495873,1.5544427251704658,0,0,38.32997870993463,,0,,,0.556640625,,
22.692294999999927,1339,,,,-0.142578125,0.169921875,-1.03515625,-1.423000906265889,,24.658162623758948,1.5510612650276956,0,0,38.246320912466196,0,0,0,0,0.55859375,,
22.71400999999989,1339,,,,0.03125,-0.181640625,-0.904296875,,,24.6583971422476,1.5547511958808502,0,0,38.3376724454144,,0,,,0.5546875,,
22.743939999999945,1339,,,,-0.125,0.423828125,-1.07421875,,-0.6754197878725657,24.65800584984327,1.5476612579711984,0,0,38.1622403526296,,0,,0,0.552734375,,
22.767484999999986,1339,,,,-0.041015625,0.2578125,-0.876953125,,,24.657873062578584,1.5474955647978927,0,0,38.15794920168979,,0,,,0.552734375,,
